date,ticker,side,ret
2021-04-30,BTRSW,long,-0.09455404735545692
2021-04-30,DFPHU,long,-0.07206401089292946
2021-04-30,NUGX,long,-0.4252133290492478
2021-04-30,IMPHP,long,-0.022222259898244445
2021-04-30,TPVY,long,-1.982698654912074e-05
2021-04-30,SLBG,long,0.37837833483955885
2021-04-30,ADNWW,long,-0.28600524869555966
2021-04-30,MMMB,long,-0.114497817600279
2021-04-30,GEIN,long,-0.5135748969206047
2021-04-30,VIE,long,0.20977692241491708
2021-04-30,THMAW,long,-0.2879473603296018
2021-04-30,COUR_old,long,-0.012927736811532475
2021-04-30,PAVMW,long,0.11260568596427256
2021-04-30,EPAY,long,0.06178203951082328
2021-04-30,SUMO,long,0.021612947550828654
2021-04-30,GIGU,long,0.008361645770621262
2021-04-30,AIXND,long,0.14754100154721939
2021-04-30,AUGX,long,0.10000000000000009
2021-04-30,ISUN,long,-0.23952989773855737
2021-04-30,IMCND,long,-0.150975411398369
2021-04-30,HPKER,long,-0.26428572219245317
2021-04-30,EQHA,long,0.008549779717924588
2021-04-30,IARE,long,0.11111027771148474
2021-04-30,RYB,long,-0.24765506582303776
2021-04-30,DRNA,long,0.21978885046177687
2021-04-30,IARED,long,0.1110581102657493
2021-04-30,AIXN,long,0.14754100154721939
2021-04-30,MKTY,long,-0.33120663959952323
2021-04-30,RWLK,long,-0.2190083161073335
2021-04-30,BYRND,long,0.5830015303760663
2021-04-30,THCBU,long,-0.12316712737621527
2021-04-30,IMCNF,long,-0.20701753047474658
2021-04-30,GEIND,long,-0.5135748966895614
2021-04-30,EAR,long,0.1160599542730738
2021-04-30,MATN,long,-0.19794674095339848
2021-05-28,AEGN,long,0.13106900967296076
2021-05-28,AAWW,long,0.24891844262825136
2021-05-28,TPCO,long,0.11733134427230918
2021-05-28,GFN,long,3.181912260486042
2021-05-28,ESSA,long,0.3386057252934602
2021-05-28,WDR,long,0.518344977490109
2021-05-28,VSTO,long,0.505603091186658
2021-05-28,BXG,long,-0.33109890100864314
